event_id,data_status,season,team,competition,match_id,match_no,date_proxy,opponent_proxy,venue_proxy,minute,second,game_state_proxy,player_name,position_group,x_120,y_80,x_m,y_m,zone_id,distance_to_goal_m,open_goal_angle_deg,in_penalty_area,in_six_yard_box,field_side,field_depth,body_part,shot_technique,play_pattern,under_pressure,one_v_one,keeper_distance_m,defender_count_in_shot_cone,big_chance_proxy,model_probability_goal,is_shot_on_target,is_goal,target_for_model
SYN_SHOT_000963,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-11,Brentford,away,89,25,winning,Cody Gakpo,FW,99.05,43.46,86.67,36.94,Z077,18.56,22.05,0,0,central,final_third_outside_box,right_foot,curled,high_press_recovery,0,0,3.44,0,0,0.0605,0,0,0
SYN_SHOT_000964,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-05,Chelsea,home,64,31,drawing,Mohamed Salah,FW,112.89,2.36,98.78,2.01,Z089,32.59,2.48,0,0,left_wing,wide_final_third,right_foot,volley,open_play,0,0,4.24,3,0,0.0027,0,0,0
SYN_SHOT_000965,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-02,West Ham United,home,87,12,drawing,Mohamed Salah,FW,107.11,34.96,93.72,29.71,Z084,12.06,31.99,1,0,central,penalty_area,left_foot,power,open_play,0,0,4.16,3,0,0.1839,0,0,0
SYN_SHOT_000966,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-01-30,Brighton,away,89,41,losing,Trent Kone-Doherty,FW,110.14,44.55,96.38,37.87,Z093,9.45,39.73,1,0,central,six_yard_box,right_foot,half_volley,open_play,1,0,2.88,3,0,0.1206,1,0,0
SYN_SHOT_000967,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-08,Southampton,away,11,24,winning,Mohamed Salah,FW,93.56,39.16,81.86,33.29,Z076,23.15,17.96,0,0,central,final_third_outside_box,left_foot,normal,counter_attack,0,0,3.99,0,0,0.0421,0,0,0
SYN_SHOT_000968,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-20,Manchester City,home,75,45,winning,Mohamed Salah,FW,93.22,16.2,81.56,13.77,Z074,30.96,10.29,0,0,left_wing,final_third_outside_box,left_foot,curled,free_kick_indirect,0,0,2.47,1,0,0.0049,0,0,0
SYN_SHOT_000969,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-22,Everton,home,42,57,drawing,Luis Díaz,FW,111.51,53.94,97.57,45.85,Z094,13.99,16.62,1,0,right_half_space,penalty_area,right_foot,normal,open_play,1,0,2.97,1,0,0.0529,0,0,0
SYN_SHOT_000970,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-07,Wolverhampton Wanderers,away,77,9,winning,Diogo Jota,FW,119.5,42.37,104.56,36.02,Z093,2.06,160.68,1,1,central,six_yard_box,right_foot,placed,open_play,0,0,3.11,0,1,0.9649,1,1,1
SYN_SHOT_000971,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-19,Bournemouth,away,32,11,drawing,Mohamed Salah,FW,98.56,24.45,86.24,20.78,Z075,22.95,14.98,0,0,left_half_space,final_third_outside_box,left_foot,normal,throw_in,0,0,2.7,2,0,0.0141,1,1,1
SYN_SHOT_000972,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_13,13,2024-11-13,Manchester United,home,52,41,losing,Mohamed Salah,FW,119.5,69.14,104.56,58.77,Z095,24.77,0.31,0,0,right_wing,wide_final_third,left_foot,normal,corner,1,0,2.04,1,0,0.0035,0,0,0
SYN_SHOT_000973,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-17,Bournemouth,away,25,34,losing,Diogo Jota,FW,83.49,7.71,73.05,6.55,Z065,42.12,7.57,0,0,left_wing,final_third_outside_box,other,power,open_play,0,0,2.24,1,0,0.0005,0,0,0
SYN_SHOT_000974,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-12-01,Nottingham Forest,home,49,50,drawing,Trey Nyoni,MF,119.5,48.32,104.56,41.08,Z093,7.09,4.97,1,1,central,six_yard_box,left_foot,power,open_play,0,0,3.0,2,0,0.24,1,0,0
SYN_SHOT_000975,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_08,8,2024-10-11,Everton,away,40,58,losing,Curtis Jones,MF,89.73,51.96,78.52,44.17,Z070,28.37,13.76,0,0,right_half_space,final_third_outside_box,right_foot,power,open_play,0,0,4.48,1,0,0.007,0,0,0
SYN_SHOT_000976,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-10,Aston Villa,home,94,27,drawing,Dominik Szoboszlai,MF,107.57,25.55,94.12,21.72,Z083,16.41,17.29,1,0,left_half_space,penalty_area,right_foot,normal,corner,1,0,2.75,0,0,0.0349,0,0,0
SYN_SHOT_000977,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-11,Brentford,away,8,57,drawing,Mohamed Salah,FW,81.81,35.58,71.58,30.24,Z068,33.63,12.35,0,0,central,final_third_outside_box,left_foot,normal,open_play,1,0,4.42,2,0,0.0047,0,0,0
SYN_SHOT_000978,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-26,Tottenham Hotspur,away,28,37,winning,Mohamed Salah,FW,105.82,49.7,92.59,42.25,Z085,14.9,23.53,1,0,central,penalty_area,left_foot,volley,open_play,0,0,4.47,2,0,0.1309,0,0,0
SYN_SHOT_000979,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-04,Bournemouth,home,74,44,drawing,Mohamed Salah,FW,104.3,35.67,91.26,30.32,Z084,14.23,28.03,1,0,central,penalty_area,other,normal,free_kick_indirect,0,0,2.24,1,0,0.0712,1,0,0
SYN_SHOT_000980,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-01-31,Brighton,away,53,49,losing,Mohamed Salah,FW,119.5,44.01,104.56,37.41,Z093,3.44,116.37,1,1,central,six_yard_box,right_foot,volley,open_play,0,0,3.42,1,1,0.951,1,1,1
SYN_SHOT_000981,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-09,Chelsea,home,49,1,winning,Mohamed Salah,FW,100.6,46.2,88.02,39.27,Z085,17.77,22.33,0,0,central,penalty_area,right_foot,normal,open_play,0,0,0.5,4,0,0.0263,0,0,0
SYN_SHOT_000982,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-18,Bournemouth,away,42,55,drawing,Dominik Szoboszlai,MF,110.8,73.38,96.95,62.38,Z096,29.5,3.93,0,0,right_wing,wide_final_third,right_foot,curled,open_play,0,0,1.55,3,0,0.0023,0,0,0
SYN_SHOT_000983,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-22,Brentford,home,44,35,drawing,Mohamed Salah,FW,105.88,35.77,92.64,30.4,Z084,12.87,30.72,1,0,central,penalty_area,head,curled,corner,0,1,5.98,2,1,0.3602,0,0,0
SYN_SHOT_000984,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-17,Fulham,home,75,19,drawing,Joe Gomez,DF,113.15,28.97,99.01,24.63,Z091,11.12,21.68,1,0,left_half_space,penalty_area,head,power,corner,1,0,1.15,1,0,0.0333,1,0,0
SYN_SHOT_000985,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_34,34,2025-04-13,Nottingham Forest,away,10,31,winning,Alexis Mac Allister,MF,115.75,56.7,101.28,48.2,Z094,14.68,7.67,1,0,right_half_space,penalty_area,head,normal,corner,1,0,5.44,3,0,0.0133,0,0,0
SYN_SHOT_000986,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-22,West Ham United,away,65,47,drawing,Luis Díaz,FW,99.79,50.56,87.32,42.98,Z078,19.83,18.82,0,0,right_half_space,final_third_outside_box,left_foot,normal,open_play,0,0,1.97,3,0,0.0117,0,0,0
SYN_SHOT_000987,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-04,Arsenal,away,88,51,winning,Cody Gakpo,FW,96.24,61.66,84.21,52.41,Z079,27.77,11.35,0,0,right_wing,final_third_outside_box,right_foot,normal,counter_attack,1,0,5.18,1,0,0.0074,0,0,0
SYN_SHOT_000988,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_34,34,2025-04-10,Nottingham Forest,away,26,52,drawing,Mohamed Salah,FW,110.78,38.24,96.93,32.5,Z092,8.21,47.59,1,0,central,six_yard_box,left_foot,half_volley,open_play,1,0,0.5,1,0,0.3238,1,0,0
SYN_SHOT_000989,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-07,Southampton,away,53,30,losing,Diogo Jota,FW,118.05,19.6,103.29,16.66,Z090,17.42,2.47,1,0,left_wing,wide_final_third,left_foot,normal,open_play,0,0,4.66,1,0,0.0506,0,0,0
SYN_SHOT_000990,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-23,Arsenal,home,36,47,winning,Harvey Elliott,MF,103.14,35.5,90.25,30.18,Z084,15.24,26.26,1,0,central,penalty_area,left_foot,first_time,free_kick_indirect,0,0,2.64,1,0,0.0917,0,0,0
SYN_SHOT_000991,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-27,Tottenham Hotspur,away,67,4,winning,Mohamed Salah,FW,92.75,79.0,81.15,67.15,Z080,40.84,6.02,0,0,right_wing,final_third_outside_box,other,normal,open_play,0,0,1.33,2,0,0.0006,0,0,0
SYN_SHOT_000992,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-02,Arsenal,away,18,34,drawing,Dominik Szoboszlai,MF,111.32,47.44,97.4,40.33,Z093,9.89,33.39,1,0,central,six_yard_box,right_foot,normal,open_play,0,0,3.08,0,0,0.3112,0,0,0
SYN_SHOT_000993,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-26,Wolverhampton Wanderers,home,55,1,winning,Mohamed Salah,FW,91.76,28.54,80.29,24.26,Z075,26.56,14.65,0,0,left_half_space,final_third_outside_box,left_foot,volley,high_press_recovery,0,0,3.31,3,0,0.0092,0,0,0
SYN_SHOT_000994,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-23,Arsenal,home,25,16,winning,Mohamed Salah,FW,106.7,57.78,93.36,49.12,Z086,19.08,13.66,1,0,right_half_space,penalty_area,head,power,open_play,1,0,1.75,2,0,0.022,0,0,0
SYN_SHOT_000995,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-23,Arsenal,home,31,43,winning,Darwin Núñez,FW,90.22,10.73,78.95,9.12,Z074,36.03,8.44,0,0,left_wing,final_third_outside_box,other,normal,open_play,1,0,2.38,2,0,0.0006,0,0,0
SYN_SHOT_000996,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_17,17,2024-12-12,Tottenham Hotspur,home,34,50,winning,Mohamed Salah,FW,99.91,39.73,87.42,33.77,Z076,17.58,23.52,0,0,central,final_third_outside_box,right_foot,normal,direct_free_kick,0,0,2.8,2,0,0.0338,0,0,0
SYN_SHOT_000997,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-27,Wolverhampton Wanderers,home,82,0,winning,Mohamed Salah,FW,108.71,65.1,95.12,55.34,Z087,23.51,7.63,0,0,right_wing,wide_final_third,left_foot,volley,open_play,0,0,4.53,0,0,0.0179,1,0,0
SYN_SHOT_000998,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-11,Aston Villa,home,53,54,winning,Ryan Gravenberch,MF,119.5,47.48,104.56,40.35,Z093,6.37,6.72,1,1,central,six_yard_box,right_foot,normal,open_play,0,0,3.8,4,0,0.2865,0,0,0
SYN_SHOT_000999,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-26,Manchester United,away,14,44,drawing,Ryan Gravenberch,MF,96.62,79.0,84.55,67.15,Z080,38.95,5.69,0,0,right_wing,final_third_outside_box,right_foot,normal,open_play,0,0,3.23,0,0,0.002,0,0,0
SYN_SHOT_001000,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-25,Wolverhampton Wanderers,home,33,45,drawing,Diogo Jota,FW,98.43,69.55,86.12,59.11,Z079,31.42,8.08,0,0,right_wing,final_third_outside_box,right_foot,power,open_play,0,0,5.18,1,0,0.0054,0,0,0
SYN_SHOT_001001,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-30,Aston Villa,away,21,46,winning,Dominik Szoboszlai,MF,108.83,56.05,95.22,47.65,Z086,16.79,14.93,1,0,right_half_space,penalty_area,left_foot,curled,open_play,0,0,2.28,1,0,0.0478,1,0,0
SYN_SHOT_001002,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_33,33,2025-04-02,Newcastle United,home,95,16,losing,Mohamed Salah,FW,111.29,39.65,97.38,33.71,Z092,7.63,51.26,1,0,central,six_yard_box,left_foot,normal,open_play,0,0,1.2,1,0,0.4503,1,1,1
SYN_SHOT_001003,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-08,Manchester City,away,68,19,winning,Mohamed Salah,FW,106.77,24.35,93.43,20.7,Z083,17.63,15.9,1,0,left_half_space,penalty_area,right_foot,volley,high_press_recovery,0,1,6.03,2,1,0.2876,1,0,0
SYN_SHOT_001004,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-08,Aston Villa,home,20,46,winning,Mohamed Salah,FW,107.83,79.0,94.35,67.15,Z088,34.82,3.72,0,0,right_wing,wide_final_third,left_foot,half_volley,high_press_recovery,0,0,1.38,2,0,0.0029,0,0,0
SYN_SHOT_001005,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-09,Chelsea,home,25,32,winning,Ibrahima Konaté,DF,115.7,32.48,101.24,27.61,Z092,7.42,33.5,1,1,central,six_yard_box,head,normal,corner,1,0,2.03,0,1,0.4609,1,1,1
SYN_SHOT_001006,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-28,Manchester United,away,5,6,drawing,Tyler Morton,MF,105.22,16.58,92.07,14.09,Z082,23.74,9.76,1,0,left_wing,wide_final_third,right_foot,normal,open_play,0,0,5.03,2,0,0.0227,1,0,0
SYN_SHOT_001007,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-07,Manchester City,away,84,27,drawing,Diogo Jota,FW,116.16,42.95,101.64,36.51,Z093,4.19,80.34,1,1,central,six_yard_box,head,curled,open_play,0,0,4.6,1,1,0.9143,1,1,1
SYN_SHOT_001008,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-04-30,West Ham United,home,28,42,winning,Curtis Jones,MF,80.15,46.63,70.13,39.64,Z069,35.32,11.68,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,2.53,2,0,0.0028,0,0,0
SYN_SHOT_001009,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-18,West Ham United,away,78,24,winning,Mohamed Salah,FW,94.46,40.43,82.66,34.37,Z077,22.35,18.6,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,2.83,3,0,0.0139,1,0,0
SYN_SHOT_001010,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-10,Wolverhampton Wanderers,away,12,10,drawing,Luis Díaz,FW,106.59,54.53,93.26,46.35,Z086,17.04,17.24,1,0,right_half_space,penalty_area,left_foot,volley,counter_attack,0,1,6.63,1,1,0.2859,1,1,1
SYN_SHOT_001011,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-16,Crystal Palace,away,79,4,drawing,Darwin Núñez,FW,99.22,1.0,86.81,0.85,Z073,37.81,5.37,0,0,left_wing,final_third_outside_box,right_foot,power,open_play,1,0,3.86,2,0,0.0014,0,0,0
SYN_SHOT_001012,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_13,13,2024-11-13,Manchester United,home,85,4,drawing,Dominik Szoboszlai,MF,95.84,33.52,83.86,28.49,Z076,21.85,18.45,0,0,central,final_third_outside_box,right_foot,normal,direct_free_kick,0,0,2.69,4,0,0.0089,0,0,0
SYN_SHOT_001013,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-25,Chelsea,away,37,48,drawing,Mohamed Salah,FW,94.7,34.71,82.86,29.5,Z076,22.59,18.06,0,0,central,final_third_outside_box,head,chip,high_press_recovery,0,0,1.15,4,0,0.0099,0,0,0
SYN_SHOT_001014,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-15,Crystal Palace,away,25,30,losing,Federico Chiesa,FW,109.05,28.35,95.42,24.09,Z083,13.78,21.67,1,0,left_half_space,penalty_area,right_foot,chip,open_play,1,0,0.76,1,0,0.0586,0,0,0
SYN_SHOT_001015,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-26,Wolverhampton Wanderers,home,21,3,winning,Mohamed Salah,FW,97.68,7.58,85.47,6.44,Z073,33.77,7.23,0,0,left_wing,final_third_outside_box,left_foot,normal,open_play,0,0,2.31,3,0,0.002,0,0,0
SYN_SHOT_001016,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-09,Aston Villa,home,18,35,drawing,Diogo Jota,FW,89.65,32.29,78.44,27.45,Z068,27.35,14.82,0,0,central,final_third_outside_box,head,volley,open_play,0,0,3.31,2,0,0.0088,1,1,1
SYN_SHOT_001017,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-20,Newcastle United,away,82,33,drawing,Trey Nyoni,MF,108.0,40.0,94.5,34.0,Z085,10.5,38.43,1,0,central,penalty_area,right_foot,normal,penalty,0,0,2.05,2,1,0.9677,1,1,1
SYN_SHOT_001018,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-08,Bournemouth,home,49,32,winning,Mohamed Salah,FW,92.17,26.42,80.65,22.45,Z075,26.95,14.04,0,0,left_half_space,final_third_outside_box,left_foot,placed,direct_free_kick,0,0,4.81,3,0,0.0058,0,0,0
SYN_SHOT_001019,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_07,7,2024-10-02,Crystal Palace,home,60,18,winning,Cody Gakpo,FW,101.66,69.06,88.96,58.7,Z087,29.45,7.83,0,0,right_wing,wide_final_third,right_foot,normal,counter_attack,1,0,3.59,3,0,0.0035,0,0,0
SYN_SHOT_001020,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-06,Manchester City,away,62,9,losing,Cody Gakpo,FW,111.01,51.62,97.14,43.88,Z094,12.63,21.51,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,0,1.36,1,0,0.1018,0,0,0
SYN_SHOT_001021,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-29,Wolverhampton Wanderers,home,4,1,drawing,Mohamed Salah,FW,96.27,37.08,84.24,31.52,Z076,20.91,19.73,0,0,central,final_third_outside_box,left_foot,normal,open_play,0,0,2.29,4,0,0.017,0,0,0
SYN_SHOT_001022,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-18,Fulham,home,18,4,winning,Mohamed Salah,FW,90.77,22.2,79.42,18.87,Z075,29.72,12.15,0,0,left_half_space,final_third_outside_box,left_foot,normal,open_play,0,0,2.03,1,0,0.0059,1,0,0
SYN_SHOT_001023,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-09,Aston Villa,home,77,41,drawing,Mohamed Salah,FW,113.82,36.47,99.59,31.0,Z092,6.18,57.88,1,1,central,six_yard_box,left_foot,curled,high_press_recovery,0,0,3.82,1,1,0.9264,1,1,1
SYN_SHOT_001024,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-05,Arsenal,away,61,25,losing,Luis Díaz,FW,119.5,47.6,104.56,40.46,Z093,6.48,6.4,1,1,central,six_yard_box,right_foot,half_volley,open_play,1,0,4.68,2,0,0.3418,1,0,0
SYN_SHOT_001025,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-18,Fulham,home,6,8,drawing,Cody Gakpo,FW,113.49,34.51,99.3,29.33,Z092,7.36,45.6,1,0,central,six_yard_box,right_foot,normal,open_play,0,1,4.86,3,1,0.6716,1,0,0
SYN_SHOT_001026,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-25,Wolverhampton Wanderers,home,75,28,drawing,Luis Díaz,FW,96.01,43.53,84.01,37.0,Z077,21.21,19.4,0,0,central,final_third_outside_box,right_foot,half_volley,open_play,1,0,0.5,2,0,0.0144,0,0,0
SYN_SHOT_001027,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-02,West Ham United,home,1,11,drawing,Mohamed Salah,FW,89.32,54.3,78.16,46.16,Z070,29.47,12.94,0,0,right_half_space,final_third_outside_box,right_foot,normal,free_kick_indirect,1,0,3.19,2,0,0.006,0,0,0
SYN_SHOT_001028,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-18,Southampton,home,65,22,drawing,Trent Alexander-Arnold,DF,101.24,40.5,88.59,34.43,Z085,16.42,25.13,1,0,central,penalty_area,left_foot,normal,free_kick_indirect,0,0,0.5,2,0,0.0783,0,0,0
SYN_SHOT_001029,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-28,Manchester United,away,37,58,winning,Luis Díaz,FW,108.51,43.91,94.95,37.32,Z085,10.59,36.7,1,0,central,penalty_area,right_foot,power,counter_attack,0,0,0.5,1,0,0.2716,1,0,0
SYN_SHOT_001030,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-13,Brentford,away,6,14,losing,Mohamed Salah,FW,100.15,50.86,87.63,43.23,Z086,19.67,18.8,0,0,right_half_space,penalty_area,left_foot,power,high_press_recovery,0,0,2.43,1,0,0.0267,0,0,0
SYN_SHOT_001031,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-21,Manchester City,home,37,38,winning,Dominik Szoboszlai,MF,107.63,38.17,94.18,32.44,Z084,10.93,36.73,1,0,central,penalty_area,left_foot,first_time,free_kick_indirect,0,0,3.71,3,0,0.1816,1,1,1
SYN_SHOT_001032,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-18,Fulham,home,10,13,drawing,Trent Kone-Doherty,FW,107.8,41.46,94.33,35.24,Z085,10.74,37.44,1,0,central,penalty_area,head,normal,throw_in,0,0,2.61,2,0,0.1347,1,1,1
SYN_SHOT_001033,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-20,Fulham,home,73,15,losing,Cody Gakpo,FW,100.17,64.94,87.65,55.2,Z087,27.39,9.78,0,0,right_wing,wide_final_third,head,normal,throw_in,0,0,0.71,4,0,0.0024,0,0,0
SYN_SHOT_001034,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-23,Everton,home,80,12,drawing,Trent Alexander-Arnold,DF,114.43,36.82,100.12,31.3,Z092,5.58,63.64,1,1,central,six_yard_box,right_foot,curled,open_play,1,0,0.97,5,0,0.5229,1,1,1
SYN_SHOT_001035,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-01-29,Brighton,away,23,51,drawing,Curtis Jones,MF,117.33,27.31,102.66,23.22,Z091,11.04,8.98,1,0,left_half_space,penalty_area,right_foot,half_volley,open_play,0,0,0.5,0,0,0.0851,0,0,0
SYN_SHOT_001036,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-25,Arsenal,home,2,10,drawing,Luis Díaz,FW,116.2,79.0,101.67,67.15,Z096,33.32,1.27,0,0,right_wing,wide_final_third,head,normal,open_play,1,0,3.71,3,0,0.0009,0,0,0
SYN_SHOT_001037,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-21,Newcastle United,away,44,7,winning,Darwin Núñez,FW,105.6,56.25,92.4,47.82,Z086,18.7,15.34,1,0,right_half_space,penalty_area,right_foot,placed,open_play,1,0,3.98,0,0,0.0484,0,0,0
SYN_SHOT_001038,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-30,Manchester United,away,95,0,losing,Cody Gakpo,FW,101.84,53.91,89.11,45.82,Z086,19.81,17.07,1,0,right_half_space,penalty_area,right_foot,power,open_play,1,0,3.54,1,0,0.0392,0,0,0
SYN_SHOT_001039,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-27,Wolverhampton Wanderers,home,85,13,losing,Luis Díaz,FW,112.76,29.68,98.67,25.23,Z091,10.82,24.1,1,0,left_half_space,penalty_area,head,normal,free_kick_indirect,1,0,3.48,2,0,0.0812,0,0,0
SYN_SHOT_001040,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-20,Brighton,home,71,13,drawing,Dominik Szoboszlai,MF,108.64,33.41,95.06,28.4,Z084,11.41,31.94,1,0,central,penalty_area,left_foot,normal,free_kick_indirect,1,0,5.36,3,0,0.1124,0,0,0
